asset_id,symbol,name_cn,asset_type,subtype,exchange_code,exchange_name,country,currency,contract_month_rule,contract_rule_code,contract_rule_desc_cn,contract_rule_params,listed_contract_count_rule,expiry_rule,expiry_rule_code,last_trading_day_rule,delivery_day_rule,exercise_rule,exercise_type,settlement_type,contract_multiplier,contract_unit,tick_size,quote_unit,price_limit_rule,margin_rule,trading_hours,night_trading,position_limit_rule,delivery_rule,rule_parseable,data_source_1,data_source_2,source_status,update_date,notes,observed_delivery_months,sample_last_ddate,official_source_name,official_source_url,review_status,review_notes,akshare_update_time,special_review_flag,special_review_reason,final_rule_status,static_rule_missing_fields
FUT_DCE_PG,PG,LPG,FUTURE,COMMODITY_FUTURE,DCE,大连商品交易所,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,20,吨,1.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.11; margin_rate_short=0.11; update_time=2026-05-22 12:38:28,"上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","1,2,3,4,5,6,7,8,9,10,11,12",20270430,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_DCE_PP,PP,聚丙烯,FUTURE,COMMODITY_FUTURE,DCE,大连商品交易所,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,5,吨,1.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.07; margin_rate_short=0.07; update_time=2026-05-22 12:38:28,"上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","1,2,3,4,5,6,7,8,9,10,11,12",20270524,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_DCE_PP_F,PP_F,聚丙烯月均价F,FUTURE,COMMODITY_FUTURE,DCE,大连商品交易所,CN,CNY,"2,3,4,5,6,7,8,9,10,11",INFERRED_FIXED_MONTHS,根据已上市合约观察到的固定月份组合,"months=2,3,4,5,6,7,8,9,10,11",根据已上市合约月份推断，需复核,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,5,吨,1.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.11; margin_rate_short=0.11; update_time=2026-05-22 12:38:28,"上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","2,3,4,5,6,7,8,9,10,11",20261030,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_DCE_RR,RR,粳米,FUTURE,COMMODITY_FUTURE,DCE,大连商品交易所,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,10,吨,1.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.06; margin_rate_short=0.06; update_time=2026-05-22 12:38:28,"上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","1,2,3,4,5,6,7,8,9,10,11,12",20270524,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_DCE_V,V,PVC,FUTURE,COMMODITY_FUTURE,DCE,大连商品交易所,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,5,吨,1.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.07; margin_rate_short=0.07; update_time=2026-05-22 12:38:28,"上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","1,2,3,4,5,6,7,8,9,10,11,12",20270524,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_DCE_V_F,V_F,PVC月均价F,FUTURE,COMMODITY_FUTURE,DCE,大连商品交易所,CN,CNY,"2,3,4,5,6,7,8,9,10,11",INFERRED_FIXED_MONTHS,根据已上市合约观察到的固定月份组合,"months=2,3,4,5,6,7,8,9,10,11",根据已上市合约月份推断，需复核,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,5,吨,1.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.11; margin_rate_short=0.11; update_time=2026-05-22 12:38:28,"上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","2,3,4,5,6,7,8,9,10,11",20261030,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_DCE_Y,Y,豆油,FUTURE,COMMODITY_FUTURE,DCE,大连商品交易所,CN,CNY,"1,3,5,7,8,9,11,12",INFERRED_FIXED_MONTHS,根据已上市合约观察到的固定月份组合,"months=1,3,5,7,8,9,11,12",根据已上市合约月份推断，需复核,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,10,吨,1.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.07; margin_rate_short=0.07; update_time=2026-05-22 12:38:28,"上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","1,3,5,7,8,9,11,12",20270524,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_GFEX_LC,LC,碳酸锂,FUTURE,COMMODITY_FUTURE,GFEX,广州期货交易所,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,1,吨,20.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.15; margin_rate_short=0.15; update_time=2026-05-22 12:38:28,"每周一至周五（北京时间 法定节假日除外）9:00～10:15,10:30～11:30和13:30～15:00,及交易所规定的其他时间",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","1,2,3,4,5,6,7,8,9,10,11,12",20270524,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_GFEX_PD,PD,钯,FUTURE,COMMODITY_FUTURE,GFEX,广州期货交易所,CN,CNY,2、4、6、8、10、12月,EVEN_MONTHS,偶数月,"months=2,4,6,8,10,12",偶数月合约,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,1000,克,0.05,人民币元/克,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.19; margin_rate_short=0.19; update_time=2026-05-22 12:38:28,"每周一至周五（北京时间 法定节假日除外）9:00～10:15,10:30～11:30和13:30～15:00,及交易所规定的其他时间",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","2,4,6,8,10,12",20270421,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_GFEX_PS,PS,多晶硅,FUTURE,COMMODITY_FUTURE,GFEX,广州期货交易所,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,3,吨,5.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.13; margin_rate_short=0.13; update_time=2026-05-22 12:38:28,"每周一至周五（北京时间 法定节假日除外）9:00～10:15,10:30～11:30和13:30～15:00,及交易所规定的其他时间",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","1,2,3,4,5,6,7,8,9,10,11,12",20270524,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_GFEX_PT,PT,铂,FUTURE,COMMODITY_FUTURE,GFEX,广州期货交易所,CN,CNY,2、4、6、8、10、12月,EVEN_MONTHS,偶数月,"months=2,4,6,8,10,12",偶数月合约,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,1000,克,0.05,人民币元/克,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.19; margin_rate_short=0.19; update_time=2026-05-22 12:38:28,"每周一至周五（北京时间 法定节假日除外）9:00～10:15,10:30～11:30和13:30～15:00,及交易所规定的其他时间",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","2,4,6,8,10,12",20270421,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_GFEX_SI,SI,工业硅,FUTURE,COMMODITY_FUTURE,GFEX,广州期货交易所,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,5,吨,5.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.1; margin_rate_short=0.1; update_time=2026-05-22 12:38:28,"每周一至周五（北京时间 法定节假日除外）9:00～10:15,10:30～11:30和13:30～15:00,及交易所规定的其他时间",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","1,2,3,4,5,6,7,8,9,10,11,12",20270524,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_INE_BC,BC,国际铜,FUTURE,COMMODITY_FUTURE,INE,上海国际能源交易中心,CN,CNY,1月、2月、3月、4月、5月、6月、7月、8月、9月、10月、11月、12月,CHECK,1月、2月、3月、4月、5月、6月、7月、8月、9月、10月、11月、12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,交割月份的15日（遇国家法定节假日、休息日顺延；上海国际能源交易中心可以根据国家法定节假日、休息日调整最后交易日）,最后交易日后连续五个交易日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,5,5吨/手,10元（人民币）/吨,元（人民币）/吨（交易报价为不含税价格）,上一交易日结算价±3%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30，下午1:30－3:00以及上海国际能源交易中心规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270524,上海国际能源交易中心官网,https://www.shfe.com.cn/products/futures/metal/nonferrousmetal/bc_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_INE_EC,EC,集运指数(欧线),FUTURE,COMMODITY_FUTURE,INE,上海国际能源交易中心,CN,CNY,"2,3,4,5,6,7,8,9,10,12",INFERRED_FIXED_MONTHS,根据已上市合约观察到的固定月份组合,"months=2,3,4,5,6,7,8,9,10,12",根据已上市合约月份推断，需复核,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,50,张,0.5,指数点,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.31; margin_rate_short=0.31; update_time=2026-05-22 12:38:28,"每周一至周五,9:00-10:15、10:30-11:30和13:30-15:00",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","2,3,4,5,6,7,8,9,10,12",20270329,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
FUT_INE_LU,LU,低硫燃料油,FUTURE,COMMODITY_FUTURE,INE,上海国际能源交易中心,CN,CNY,1月、2月、3月、4月、5月、6月、7月、8月、9月、10月、11月、12月,CHECK,1月、2月、3月、4月、5月、6月、7月、8月、9月、10月、11月、12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,交割月份前第一月的最后一个交易日（遇国家法定节假日、休息日顺延；上海国际能源交易中心可以根据国家法定节假日、休息日调整最后交易日）,最后交易日后连续五个交易日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,10,10吨/手,1元（人民币）/吨,元（人民币）/吨（交易报价为不含税价格）,不超过上一交易日结算价±5%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00-11:30，下午1:30-3:00以及上海国际能源交易中心规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270514,上海国际能源交易中心官网,https://www.shfe.com.cn/products/futures/energyandchemical/lu_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_INE_NR,NR,号胶,FUTURE,COMMODITY_FUTURE,INE,上海国际能源交易中心,CN,CNY,1月、2月、3月、4月、5月、6月、7月、8月、9月、10月、11月、12月,CHECK,1月、2月、3月、4月、5月、6月、7月、8月、9月、10月、11月、12月,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,交割月份的15日（遇国家法定节假日、休息日顺延；上海国际能源交易中心可以根据国家法定节假日、休息日调整最后交易日）,最后交易日后连续五个交易日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,10,10吨/手,5元（人民币）/吨,元（人民币）/吨（交易报价为不含税价格）,不超过上一交易日结算价±5%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00－11:30，下午1:30－3:00以及上海国际能源交易中心规定的其他交易时间,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20270524,上海国际能源交易中心官网,https://www.shfe.com.cn/products/futures/energyandchemical/nr_f/,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,contract_rule_code
FUT_INE_SC,SC,原油,FUTURE,COMMODITY_FUTURE,INE,上海国际能源交易中心,CN,CNY,最近1-12个月为连续月份以及随后八个季月,CONTINUOUS_12_PLUS_EIGHT_QUARTER,最近1-12个月为连续月份以及随后八个季月,continuous=12;quarter=8,最近1-12个月为连续月份以及随后八个季月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,交割月份前第一月的最后一个交易日；上海国际能源交易中心有权根据国家法定节假日调整最后交易日,最后交易日后连续五个交易日,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,实物交割,1000,1000桶/手,0.1元（人民币）/桶,元（人民币）/桶 （交易报价为不含税价格）,不超过上一交易日结算价±4%,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,上午9:00 - 11:30，下午1:30 - 3:00以及上海国际能源交易中心规定的其他交易时间。,N,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,实物交割,Y,Tushare,ExchangeOfficialWebsite,LOCAL_HTML_PARSED_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | local_html_parsed_rule: 来自交易所官网本地HTML解析，需人工抽查确认 | akshare_openctp_fill: filled contract_multiplier, need review","1,2,3,4,5,6,7,8,9,10,11,12",20290307,上海国际能源交易中心官网,https://www.shfe.com.cn/products/futures/energyandchemical/sc_f/standard_ag_f/202312/t20231205_331279.html,TODO,,2026-05-22 12:38:28,N,,HTML_PARSED_NEED_REVIEW,
FUT_INE_SCTAS,SCTAS,原油,FUTURE,COMMODITY_FUTURE,INE,上海国际能源交易中心,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,TODO,桶,TODO,人民币元/桶,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,"每周一至周五的开市集合竞价阶段, 21:00 - 02:30（+1）,9:00 - 11:30",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review,"1,2,3,4,5,6,7,8,9,10,11,12",,,,,,,Y,SPECIAL_OR_INACTIVE_OR_NON_STANDARD_CONTRACT_NEED_REVIEW,SPECIAL_OR_INACTIVE_NEED_REVIEW,tick_size;last_trading_day_rule;settlement_type;delivery_rule
FUT_SHFE_AD,AD,铸造铝合金,FUTURE,COMMODITY_FUTURE,SHFE,上海期货交易所,CN,CNY,1-12月,CONTINUOUS_12_MONTHS,连续12个月,"months=1,2,3,4,5,6,7,8,9,10,11,12",连续12个月,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,CHECK,NA_NOT_APPLICABLE,NA_NOT_APPLICABLE,CHECK,10,吨,5.0,人民币元/吨,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,AKShare/OpenCTP margin_rate_long=0.1; margin_rate_short=0.1; update_time=2026-05-22 12:38:28,"上午9:00-11:30,下午13:30-15:00,下午21:00-次日1:00(夜盘)",CHECK,CHECK_DYNAMIC_BY_EXCHANGE_NOTICE,CHECK,N,Tushare,ExchangeOfficialWebsite,INFERRED_FROM_TUSHARE_LISTED_CONTRACTS_NEED_REVIEW,2026-05-22,"由 futures_master 自动生成交易规则详情表骨架，规则字段后续需根据交易所官网或人工规则表补充。 | auto_filled_from_tushare: trading_hours/observed_delivery_months/sample_last_ddate | akshare_openctp_fill: filled contract_multiplier/tick_size/margin_rule, need review | inferred_contract_month_rule_from_tushare_observed_delivery_months: need review","1,2,3,4,5,6,7,8,9,10,11,12",20270519,,,,,2026-05-22 12:38:28,N,,INFERRED_NEED_REVIEW,last_trading_day_rule;settlement_type;delivery_rule
