mapping_id,asset_id_a,asset_id_b,symbol_a,symbol_b,name_a,name_b,asset_type_a,asset_type_b,exchange_a,exchange_b,underlying_group,relation_type,strategy_type,market_relation,tradable_check,direction_supported,long_short_note,mapping_confidence,data_source_1,data_source_2,source_status,notes
OPTION_UNDERLYING_ETF_SZSE_159107_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159107,159915,159107,159915ETF期权,创业板软件ETF富国,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159109_OPT_SSE_510050,OPT_SSE_510050,ETF_SZSE_159109,510050,159109,510050ETF期权,恒生50ETF景顺,OPTION,ETF,SSE,SZSE,SSE50,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159122_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159122,159915,159122,159915ETF期权,创业板新能源ETF富国,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159126_OPT_SSE_510050,OPT_SSE_510050,ETF_SZSE_159126,510050,159126,510050ETF期权,港股通50ETF南方,OPTION,ETF,SSE,SZSE,SSE50,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159136_OPT_SSE_510050,OPT_SSE_510050,ETF_SZSE_159136,510050,159136,510050ETF期权,A50ETF广发,OPTION,ETF,SSE,SZSE,SSE50,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159149_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159149,159915,159149,159915ETF期权,创业板新能源ETF工银,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159150_OPT_SSE_510050,OPT_SSE_510050,ETF_SZSE_159150,510050,159150,510050ETF期权,深证50ETF易方达,OPTION,ETF,SSE,SZSE,SSE50,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159187_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159187,159915,159187,159915ETF期权,创业板新能源ETF景顺,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159190_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159190,159915,159190,159915ETF期权,创业板新能源ETF天弘,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159205_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159205,159915,159205,159915ETF期权,创业板ETF东财,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159238_OPT_SSE_510300,OPT_SSE_510300,ETF_SZSE_159238,510300,159238,510300ETF期权,沪深300增强ETF景顺,OPTION,ETF,SSE,SZSE,CSI300,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159238_OPT_SZSE_159919,OPT_SZSE_159919,ETF_SZSE_159238,159919,159238,159919ETF期权,沪深300增强ETF景顺,OPTION,ETF,SZSE,SZSE,CSI300,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159242_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159242,159915,159242,159915ETF期权,创业板人工智能ETF大成,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159243_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159243,159915,159243,159915ETF期权,创业板人工智能ETF招商,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159246_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159246,159915,159246,159915ETF期权,创业板人工智能ETF富国,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159247_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159247,159915,159247,159915ETF期权,创业板ETF汇添富,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159256_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159256,159915,159256,159915ETF期权,创业板软件ETF华夏,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159261_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159261,159915,159261,159915ETF期权,创业板新能源ETF鹏华,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159270_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159270,159915,159270,159915ETF期权,创业板200ETF南方,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159279_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159279,159915,159279,159915ETF期权,创业板人工智能ETF华安,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159287_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159287,159915,159287,159915ETF期权,创业板综ETF博时,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159288_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159288,159915,159288,159915ETF期权,创业板综ETF银华,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159289_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159289,159915,159289,159915ETF期权,创业板综指ETF鹏华,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159290_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159290,159915,159290,159915ETF期权,创业板综指增强ETF东财,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159291_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159291,159915,159291,159915ETF期权,创业板综增强ETF招商,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159292_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159292,159915,159292,159915ETF期权,创业板综增强ETF华宝,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159293_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159293,159915,159293,159915ETF期权,创业板综增强ETF建信,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159295_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159295,159915,159295,159915ETF期权,创业综指ETF西部利得,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159298_OPT_SSE_510050,OPT_SSE_510050,ETF_SZSE_159298,510050,159298,510050ETF期权,创业板50ETF大成,OPTION,ETF,SSE,SZSE,SSE50,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159300_OPT_SSE_510300,OPT_SSE_510300,ETF_SZSE_159300,510300,159300,510300ETF期权,沪深300ETF富国,OPTION,ETF,SSE,SZSE,CSI300,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159300_OPT_SZSE_159919,OPT_SZSE_159919,ETF_SZSE_159300,159919,159300,159919ETF期权,沪深300ETF富国,OPTION,ETF,SZSE,SZSE,CSI300,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159330_OPT_SSE_510300,OPT_SSE_510300,ETF_SZSE_159330,510300,159330,510300ETF期权,沪深300ETF东财,OPTION,ETF,SSE,SZSE,CSI300,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159330_OPT_SZSE_159919,OPT_SZSE_159919,ETF_SZSE_159330,159919,159330,159919ETF期权,沪深300ETF东财,OPTION,ETF,SZSE,SZSE,CSI300,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159337_OPT_SSE_510500,OPT_SSE_510500,ETF_SZSE_159337,510500,159337,510500ETF期权,中证500ETF东财,OPTION,ETF,SSE,SZSE,CSI500,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159337_OPT_SZSE_159922,OPT_SZSE_159922,ETF_SZSE_159337,159922,159337,159922ETF期权,中证500ETF东财,OPTION,ETF,SZSE,SZSE,CSI500,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159350_OPT_SSE_510050,OPT_SSE_510050,ETF_SZSE_159350,510050,159350,510050ETF期权,深证50ETF富国,OPTION,ETF,SSE,SZSE,SSE50,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159363_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159363,159915,159363,159915ETF期权,创业板人工智能ETF华宝,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159367_OPT_SSE_510050,OPT_SSE_510050,ETF_SZSE_159367,510050,159367,510050ETF期权,创业板50ETF华夏,OPTION,ETF,SSE,SZSE,SSE50,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159368_OPT_SZSE_159915,OPT_SZSE_159915,ETF_SZSE_159368,159915,159368,159915ETF期权,创业板新能源ETF华夏,OPTION,ETF,SZSE,SZSE,CHINEXT,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
OPTION_UNDERLYING_ETF_SZSE_159369_OPT_SSE_510050,OPT_SSE_510050,ETF_SZSE_159369,510050,159369,510050ETF期权,创业板50ETF易方达,OPTION,ETF,SSE,SZSE,SSE50,OPTION_UNDERLYING,OPTION_ARBITRAGE,CN_DOMESTIC,BOTH_TRADABLE,BIDIRECTIONAL_WITH_OPTION_MARGIN_CONSTRAINT,期权买卖方向受保证金、权限和行权规则约束。,MEDIUM,asset_master_for_mapping_patched,underlying_mapping_fixed,DOMESTIC_MAPPING_FIXED_CANDIDATE_NEED_REVIEW,根据 Step 5.1 patched asset master 和 fixed underlying_mapping 自动生成国内跨市场映射候选，非套利计算结果。
