asset_id,asset_type,subtype,symbol,name_cn,name_en,exchange_code,exchange_name,country,currency,underlying_group,sector,tradable,can_long,can_short,data_source_1,data_source_2,source_status,update_date,notes
ETF_SZSE_159562,ETF,COMMODITY_ETF,159562,黄金股ETF华夏,TODO,SZSE,深圳证券交易所,CN,CNY,GOLD,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159563,ETF,BROAD_BASED_ETF,159563,创业板综ETF华夏,TODO,SZSE,深圳证券交易所,CN,CNY,CHINEXT,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159565,ETF,ETF,159565,汽车零部件ETF易方达,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159566,ETF,ETF,159566,储能电池ETF易方达,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159567,ETF,ETF,159567,港股创新药ETF银华,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159568,ETF,ETF,159568,港股互联网ETF博时,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159569,ETF,BROAD_BASED_ETF,159569,港股红利低波ETF景顺,TODO,SZSE,深圳证券交易所,CN,CNY,SSE_DIVIDEND,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159570,ETF,ETF,159570,港股通创新药ETF汇添富,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159571,ETF,BROAD_BASED_ETF,159571,创业板200ETF富国,TODO,SZSE,深圳证券交易所,CN,CNY,CHINEXT,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159572,ETF,BROAD_BASED_ETF,159572,创业板200ETF易方达,TODO,SZSE,深圳证券交易所,CN,CNY,CHINEXT,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159573,ETF,BROAD_BASED_ETF,159573,创业板200ETF华夏,TODO,SZSE,深圳证券交易所,CN,CNY,CHINEXT,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159575,ETF,BROAD_BASED_ETF,159575,创业板200ETF银华,TODO,SZSE,深圳证券交易所,CN,CNY,CHINEXT,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159576,ETF,ETF,159576,深证100ETF广发,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159577,ETF,BROAD_BASED_ETF,159577,美国50ETF汇添富,TODO,SZSE,深圳证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159578,ETF,BROAD_BASED_ETF,159578,深证主板50ETF南方,TODO,SZSE,深圳证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159579,ETF,BROAD_BASED_ETF,159579,深主板50ETF华安(退市),TODO,SZSE,深圳证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159581,ETF,BROAD_BASED_ETF,159581,红利ETF万家,TODO,SZSE,深圳证券交易所,CN,CNY,SSE_DIVIDEND,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159582,ETF,ETF,159582,半导体ETF博时,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159583,ETF,ETF,159583,通信ETF富国,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159586,ETF,ETF,159586,计算机ETF南方,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159587,ETF,ETF,159587,粮食ETF广发,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159588,ETF,ETF,159588,石油ETF景顺,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159589,ETF,BROAD_BASED_ETF,159589,红利ETF广发,TODO,SZSE,深圳证券交易所,CN,CNY,SSE_DIVIDEND,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159590,ETF,ETF,159590,软件ETF汇添富,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159591,ETF,BROAD_BASED_ETF,159591,A50ETF富国,TODO,SZSE,深圳证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159592,ETF,BROAD_BASED_ETF,159592,A50ETF银华,TODO,SZSE,深圳证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159593,ETF,BROAD_BASED_ETF,159593,中证A50ETF平安,TODO,SZSE,深圳证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159595,ETF,BROAD_BASED_ETF,159595,中证A50ETF大成,TODO,SZSE,深圳证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159596,ETF,BROAD_BASED_ETF,159596,A50ETF华宝,TODO,SZSE,深圳证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159597,ETF,BROAD_BASED_ETF,159597,创业板成长ETF易方达,TODO,SZSE,深圳证券交易所,CN,CNY,CHINEXT,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159599,ETF,ETF,159599,芯片ETF东财,TODO,SZSE,深圳证券交易所,CN,CNY,CHIP,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159600,ETF,BOND_ETF,159600,科创债ETF嘉实,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159601,ETF,BROAD_BASED_ETF,159601,A50ETF华夏,TODO,SZSE,深圳证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159602,ETF,BROAD_BASED_ETF,159602,中国A50ETF南方,TODO,SZSE,深圳证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159603,ETF,ETF,159603,科创创业ETF天弘,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159605,ETF,BROAD_BASED_ETF,159605,中概互联ETF广发,TODO,SZSE,深圳证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159606,ETF,BROAD_BASED_ETF,159606,中证500成长ETF易方达,TODO,SZSE,深圳证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159607,ETF,ETF,159607,中概互联网ETF嘉实,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159608,ETF,ETF,159608,稀有金属ETF广发,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159609,ETF,ETF,159609,光伏ETF浦银,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159610,ETF,BROAD_BASED_ETF,159610,中证500增强ETF景顺,TODO,SZSE,深圳证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159611,ETF,ETF,159611,电力ETF广发,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159612,ETF,ETF,159612,标普500ETF国泰,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159613,ETF,ETF,159613,信息安全ETF嘉实,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159615,ETF,ETF,159615,恒生生物科技ETF南方,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159616,ETF,ETF,159616,农牧ETF建信,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159617,ETF,BROAD_BASED_ETF,159617,中证500价值ETF华夏,TODO,SZSE,深圳证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159618,ETF,ETF,159618,光伏ETF华安,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159619,ETF,ETF,159619,基建ETF国泰,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159620,ETF,BROAD_BASED_ETF,159620,中证500成长ETF华夏,TODO,SZSE,深圳证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159621,ETF,ETF,159621,ESGETF国泰,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159622,ETF,ETF,159622,创新药ETF东财,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159623,ETF,ETF,159623,成渝经济圈ETF博时,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159625,ETF,ETF,159625,绿色电力ETF嘉实,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159627,ETF,ETF,159627,A100ETF华夏,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159628,ETF,ETF,159628,国证2000ETF万家,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159629,ETF,BROAD_BASED_ETF,159629,中证1000ETF富国,TODO,SZSE,深圳证券交易所,CN,CNY,CSI1000,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159630,ETF,ETF,159630,A100ETF汇添富,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159631,ETF,ETF,159631,A100ETF招商,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159632,ETF,ETF,159632,纳斯达克ETF华安,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159633,ETF,BROAD_BASED_ETF,159633,中证1000ETF易方达,TODO,SZSE,深圳证券交易所,CN,CNY,CSI1000,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159635,ETF,ETF,159635,基建ETF华夏,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159636,ETF,ETF,159636,港股通科技30ETF工银,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159637,ETF,ETF,159637,新能源车ETF东财,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SZSE_159638,ETF,ETF,159638,高端装备ETF嘉实,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159639,ETF,ETF,159639,碳中和ETF南方,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159640,ETF,ETF,159640,碳中和龙头ETF工银,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159641,ETF,ETF,159641,碳中和ETF招商,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159642,ETF,ETF,159642,碳中和ETF大成,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159643,ETF,ETF,159643,疫苗ETF国泰,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SZSE_159645,ETF,ETF,159645,疫苗ETF富国,TODO,SZSE,深圳证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
