mapping_id,asset_id_a,asset_id_b,symbol_a,symbol_b,name_a,name_b,asset_type_a,asset_type_b,exchange_a,exchange_b,underlying_group,relation_type,strategy_type,market_relation,tradable_check,direction_supported,mapping_confidence,data_source_1,data_source_2,source_status,notes
FUTURE_ETF_FUT_CFFEX_IF_ETF_SSE_561900,FUT_CFFEX_IF,ETF_SSE_561900,IF,561900,沪深300股指期货,沪深300ESGETF招商,FUTURE,ETF,CFFEX,SSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SSE_561930,FUT_CFFEX_IF,ETF_SSE_561930,IF,561930,沪深300股指期货,沪深300ETF招商,FUTURE,ETF,CFFEX,SSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SSE_561990,FUT_CFFEX_IF,ETF_SSE_561990,IF,561990,沪深300股指期货,沪深300增强ETF招商,FUTURE,ETF,CFFEX,SSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SSE_562070,FUT_CFFEX_IF,ETF_SSE_562070,IF,562070,沪深300股指期货,沪深300指增ETF华宝,FUTURE,ETF,CFFEX,SSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SSE_562080,FUT_CFFEX_IF,ETF_SSE_562080,IF,562080,沪深300股指期货,300现金流ETF华宝,FUTURE,ETF,CFFEX,SSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SSE_562310,FUT_CFFEX_IF,ETF_SSE_562310,IF,562310,沪深300股指期货,沪深300成长ETF银华,FUTURE,ETF,CFFEX,SSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SSE_562320,FUT_CFFEX_IF,ETF_SSE_562320,IF,562320,沪深300股指期货,沪深300价值ETF银华,FUTURE,ETF,CFFEX,SSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SSE_563520,FUT_CFFEX_IF,ETF_SSE_563520,IF,563520,沪深300股指期货,沪深300ETF永赢,FUTURE,ETF,CFFEX,SSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SSE_563900,FUT_CFFEX_IF,ETF_SSE_563900,IF,563900,沪深300股指期货,300自由现金流ETF摩根,FUTURE,ETF,CFFEX,SSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SSE_563960,FUT_CFFEX_IF,ETF_SSE_563960,IF,563960,沪深300股指期货,300质量ETF兴全,FUTURE,ETF,CFFEX,SSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159238,FUT_CFFEX_IF,ETF_SZSE_159238,IF,159238,沪深300股指期货,沪深300增强ETF景顺,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159300,FUT_CFFEX_IF,ETF_SZSE_159300,IF,159300,沪深300股指期货,沪深300ETF富国,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159330,FUT_CFFEX_IF,ETF_SZSE_159330,IF,159330,沪深300股指期货,沪深300ETF东财,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159393,FUT_CFFEX_IF,ETF_SZSE_159393,IF,159393,沪深300股指期货,沪深300ETF万家,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159510,FUT_CFFEX_IF,ETF_SZSE_159510,IF,159510,沪深300股指期货,沪深300价值ETF华夏,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159523,FUT_CFFEX_IF,ETF_SZSE_159523,IF,159523,沪深300股指期货,沪深300成长ETF华夏,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159656,FUT_CFFEX_IF,ETF_SZSE_159656,IF,159656,沪深300股指期货,沪深300成长ETF万家,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159673,FUT_CFFEX_IF,ETF_SZSE_159673,IF,159673,沪深300股指期货,沪深300ETF鹏华,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159791,FUT_CFFEX_IF,ETF_SZSE_159791,IF,159791,沪深300股指期货,300ESGETF华夏,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159919,FUT_CFFEX_IF,ETF_SZSE_159919,IF,159919,沪深300股指期货,沪深300ETF嘉实,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159925,FUT_CFFEX_IF,ETF_SZSE_159925,IF,159925,沪深300股指期货,沪深300ETF南方,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159927,FUT_CFFEX_IF,ETF_SZSE_159927,IF,159927,沪深300股指期货,A300ETF(退市),FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IF_ETF_SZSE_159933,FUT_CFFEX_IF,ETF_SZSE_159933,IF,159933,沪深300股指期货,金融地产ETF国投瑞银,FUTURE,ETF,CFFEX,SZSE,CSI300,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_INDEX_FUT_CFFEX_IH_INDEX_SSE50,FUT_CFFEX_IH,INDEX_SSE50,IH,000016,上证50股指期货,上证50,FUTURE,INDEX,CFFEX,SSE,SSE50,FUTURE_INDEX,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_510050,FUT_CFFEX_IH,ETF_SSE_510050,IH,510050,上证50股指期货,上证50ETF华夏,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_510100,FUT_CFFEX_IH,ETF_SSE_510100,IH,510100,上证50股指期货,上证50ETF易方达,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_510190,FUT_CFFEX_IH,ETF_SSE_510190,IH,510190,上证50股指期货,上证50ETF华安,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_510430,FUT_CFFEX_IH,ETF_SSE_510430,IH,510430,上证50股指期货,50等权ETF(退市),FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_510600,FUT_CFFEX_IH,ETF_SSE_510600,IH,510600,上证50股指期货,上证50ETF申万菱信,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_510680,FUT_CFFEX_IH,ETF_SSE_510680,IH,510680,上证50股指期货,上证50ETF万家,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_510710,FUT_CFFEX_IH,ETF_SSE_510710,IH,510710,上证50股指期货,上证50ETF博时,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_510800,FUT_CFFEX_IH,ETF_SSE_510800,IH,510800,上证50股指期货,上证50ETF建信,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_510850,FUT_CFFEX_IH,ETF_SSE_510850,IH,510850,上证50股指期货,上证50ETF工银,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_510860,FUT_CFFEX_IH,ETF_SSE_510860,IH,510860,上证50股指期货,兴业上证50ETF(退市),FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_510950,FUT_CFFEX_IH,ETF_SSE_510950,IH,510950,上证50股指期货,上证50ETF广发,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_512150,FUT_CFFEX_IH,ETF_SSE_512150,IH,512150,上证50股指期货,富时A50ETF汇安,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_512240,FUT_CFFEX_IH,ETF_SSE_512240,IH,512240,上证50股指期货,A50ETF鹏华,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_512250,FUT_CFFEX_IH,ETF_SSE_512250,IH,512250,上证50股指期货,A50ETF招商,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_512550,FUT_CFFEX_IH,ETF_SSE_512550,IH,512550,上证50股指期货,富时A50ETF嘉实,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_512750,FUT_CFFEX_IH,ETF_SSE_512750,IH,512750,上证50股指期货,基本面50ETF嘉实,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_512850,FUT_CFFEX_IH,ETF_SSE_512850,IH,512850,上证50股指期货,北京50ETF(退市),FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_513550,FUT_CFFEX_IH,ETF_SSE_513550,IH,513550,上证50股指期货,港股通50ETF华泰柏瑞,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_513850,FUT_CFFEX_IH,ETF_SSE_513850,IH,513850,上证50股指期货,美国50ETF易方达,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_515320,FUT_CFFEX_IH,ETF_SSE_515320,IH,515320,上证50股指期货,电子50ETF华安,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_515450,FUT_CFFEX_IH,ETF_SSE_515450,IH,515450,上证50股指期货,红利低波50ETF南方,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_515650,FUT_CFFEX_IH,ETF_SSE_515650,IH,515650,上证50股指期货,消费50ETF富国,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_515750,FUT_CFFEX_IH,ETF_SSE_515750,IH,515750,上证50股指期货,科技50ETF富国,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_515950,FUT_CFFEX_IH,ETF_SSE_515950,IH,515950,上证50股指期货,医药50ETF富国,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_517800,FUT_CFFEX_IH,ETF_SSE_517800,IH,517800,上证50股指期货,人工智能50ETF方正富邦,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_517950,FUT_CFFEX_IH,ETF_SSE_517950,IH,517950,上证50股指期货,沪深港科技50ETF交银,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_520950,FUT_CFFEX_IH,ETF_SSE_520950,IH,520950,上证50股指期货,港股通50ETF摩根,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_530000,FUT_CFFEX_IH,ETF_SSE_530000,IH,530000,上证50股指期货,上证50ETF天弘,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_530050,FUT_CFFEX_IH,ETF_SSE_530050,IH,530050,上证50股指期货,上证50ETF东财,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_560050,FUT_CFFEX_IH,ETF_SSE_560050,IH,560050,上证50股指期货,中国A50ETF汇添富,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_560350,FUT_CFFEX_IH,ETF_SSE_560350,IH,560350,上证50股指期货,中证A50ETF摩根,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_560650,FUT_CFFEX_IH,ETF_SSE_560650,IH,560650,上证50股指期货,核心50ETF民生加银,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_560660,FUT_CFFEX_IH,ETF_SSE_560660,IH,560660,上证50股指期货,云计算50ETF新华,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_560820,FUT_CFFEX_IH,ETF_SSE_560820,IH,560820,上证50股指期货,中证A50ETF新华,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_561230,FUT_CFFEX_IH,ETF_SSE_561230,IH,561230,上证50股指期货,中证A50ETF工银,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_561500,FUT_CFFEX_IH,ETF_SSE_561500,IH,561500,上证50股指期货,漂亮50ETF华泰柏瑞,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
FUTURE_ETF_FUT_CFFEX_IH_ETF_SSE_561750,FUT_CFFEX_IH,ETF_SSE_561750,IH,561750,上证50股指期货,A50ETF博时,FUTURE,ETF,CFFEX,SSE,SSE50,FUTURE_ETF,BASIS_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
